id,language,interface,audio,subtitles
1000010,English,True,False,True
1000010,Simplified Chinese,True,False,True
1000010,Japanese,True,False,True
1000010,Traditional Chinese,True,False,True
1000010,French,True,False,True
1000010,German,True,False,True
1000010,Spanish - Spain,True,False,True
1000010,Russian,True,False,True
1000010,Portuguese - Brazil,True,False,True
1000030,English,True,True,True
1000080,English,True,False,True
1000080,Simplified Chinese,True,False,True
1000080,Traditional Chinese,True,False,True
1000080,Japanese,True,False,True
1000080,Korean,True,False,True
1000280,English,True,False,True
1000280,Simplified Chinese,True,False,True
1000280,Traditional Chinese,True,False,True
1000360,English,True,True,True
1000360,Simplified Chinese,True,False,True
1000410,English,True,True,False
1000717,English,True,False,True
1000717,French,True,False,True
1000717,German,True,False,True
1000717,Polish,True,False,True
1000717,Russian,True,False,True
1000717,Ukrainian,True,False,True
1000717,Spanish - Spain,True,False,True
1000717,Dutch,True,False,True
1000717,Portuguese - Brazil,True,False,True
1000717,Simplified Chinese,True,False,True
1000717,Italian,True,False,True
1000717,Traditional Chinese,True,False,True
1000717,Japanese,True,False,True
1000718,English,True,False,True
1000718,French,True,False,True
1000718,German,True,False,True
1000718,Polish,True,False,True
1000718,Russian,True,False,True
1000718,Ukrainian,True,False,True
1000718,Spanish - Spain,True,False,True
1000718,Dutch,True,False,True
1000718,Portuguese - Brazil,True,False,True
1000718,Simplified Chinese,True,False,True
1000718,Italian,True,False,True
1000718,Traditional Chinese,True,False,True
1000718,Japanese,True,False,True
1000760,English,True,True,True
1000760,French,True,False,True
1000760,Italian,True,False,True
1000760,German,True,False,True
1000760,Spanish - Spain,True,False,True
1000760,Japanese,True,False,True
1000760,Korean,True,False,True
1000760,Portuguese,True,False,True
1000760,Portuguese - Brazil,True,False,True
1000760,Simplified Chinese,True,False,True
1000760,Traditional Chinese,True,False,True
1000760,Russian,True,False,True
1001140,English,True,True,True
1001140,French,True,False,False
1001140,German,True,False,False
1001140,Japanese,True,False,False
1001140,Korean,True,False,False
1001140,Spanish - Latin America,True,False,False
1001370,English,True,False,True
1001370,Russian,True,False,True
1001370,German,True,True,True
1001370,Spanish - Spain,True,False,True
1001370,French,True,False,True
1001371,English,True,False,True
1001371,Russian,True,True,True
1001371,German,True,False,True
1001371,Polish,True,False,True
1001371,French,True,False,True
1001371,Spanish - Spain,True,False,True
1002020,English,True,True,True
1002020,Russian,True,False,True
1002430,English,True,False,True
1002560,Simplified Chinese,True,True,True
1002560,Traditional Chinese,True,True,True
1003090,English,True,True,True
1003090,German,True,True,True
1003090,French,True,False,True
1003090,Spanish - Spain,True,False,True
1003090,Japanese,True,False,True
1003090,Russian,True,False,True
1003090,Simplified Chinese,True,False,True
1003120,English,True,True,True
1003120,French,True,False,True
1003120,Italian,True,False,True
1003120,German,True,False,True
1003120,Spanish - Spain,True,False,True
1003120,Arabic,True,False,True
1003120,Dutch,True,False,True
1003120,Japanese,True,False,True
1003120,Korean,True,False,True
1003120,Portuguese - Brazil,True,False,True
1003120,Russian,True,False,True
1003120,Simplified Chinese,True,False,True
1003120,Traditional Chinese,True,False,True
1003120,Turkish,True,False,True
1003120,Polish,True,False,True
1003310,English,True,True,True
1003310,French,True,False,True
1003310,Italian,True,False,True
1003310,German,True,True,True
1003310,Spanish - Spain,True,False,True
1003310,Polish,True,False,True
1003310,Russian,True,False,True
1003310,Simplified Chinese,True,True,True
1003310,Traditional Chinese,True,False,True
1003310,Portuguese - Brazil,True,False,False
1003310,Korean,True,False,False
1003560,English,True,True,True
1003780,English,True,False,False
1003780,French,True,False,False
1003780,Italian,True,False,False
1003780,German,True,False,False
1003780,Spanish - Spain,True,False,False
1003780,Portuguese - Brazil,True,False,False
1003780,Russian,True,False,False
1003780,Polish,True,False,False
1003780,Korean,True,False,False
1003890,English,True,True,True
1003890,French,True,True,True
1003890,Italian,True,False,True
1003890,German,True,True,True
1003890,Spanish - Spain,True,True,True
1003890,Russian,True,True,True
1003890,Dutch,True,False,True
1004270,English,True,False,True
1004270,Simplified Chinese,True,False,True
1004270,Traditional Chinese,True,False,True
1004270,German,True,False,True
1004270,Spanish - Spain,True,False,True
1004490,English,True,False,False
1004490,French,True,False,False
1004490,German,True,False,False
1004490,Italian,True,False,False
1004490,Japanese,True,False,False
1004490,Polish,True,False,False
1004490,Portuguese - Brazil,True,False,False
1004490,Russian,True,False,False
1004490,Simplified Chinese,True,False,False
1004490,Spanish - Latin America,True,False,False
1004490,Korean,True,False,False
1004490,Traditional Chinese,True,False,False
1004750,English,True,True,False
1004750,French,True,True,False
1004750,Italian,True,True,False
1004750,German,True,True,False
1004750,Spanish - Spain,True,True,False
1004750,Japanese,True,False,False
1004750,Korean,True,False,False
1004750,Polish,True,False,False
1004750,Russian,True,False,False
1004750,Simplified Chinese,True,False,False
1004750,Traditional Chinese,True,False,False
1004750,Portuguese - Brazil,True,False,False
1004770,English,True,False,True
1004770,Japanese,True,False,True
1004770,Simplified Chinese,True,False,True
1004770,Korean,True,False,True
1004770,Portuguese - Brazil,True,False,True
1004891,English,True,True,True
1004891,French,True,True,True
1004891,Italian,True,True,True
1004891,German,True,True,True
1004891,Spanish - Spain,True,True,True
1004891,Polish,True,True,True
1004891,Portuguese - Brazil,True,True,True
1004891,Japanese,True,True,True
1004892,English,True,True,True
1004892,French,True,True,True
1004892,Italian,True,True,True
1004892,German,True,True,True
1004892,Spanish - Spain,True,True,True
1004892,Japanese,True,True,True
1004892,Polish,True,True,True
1004892,Portuguese - Brazil,True,True,True
1004919,English,True,True,True
1004919,French,True,False,True
1004919,Italian,True,False,True
1004919,German,True,False,True
1004919,Spanish - Spain,True,False,True
1004919,Simplified Chinese,True,False,True
1004919,Traditional Chinese,True,False,True
1004919,Korean,True,False,True
1004919,Spanish - Latin America,True,False,True
1004919,Japanese,True,False,True
1004919,Polish,True,False,True
1004919,Portuguese,True,False,True
1004919,Portuguese - Brazil,True,False,True
1004919,Russian,True,False,True
1005120,English,True,False,True
1005120,Simplified Chinese,True,False,True
1005120,Traditional Chinese,True,False,True
1005120,Japanese,True,True,True
1005130,English,True,False,True
1005130,French,True,False,True
1005130,Italian,True,False,True
1005130,German,True,False,True
1005130,Spanish - Spain,True,False,True
1005130,Dutch,True,False,True
1005130,Japanese,True,False,True
1005130,Korean,True,False,True
1005130,Polish,True,False,True
1005130,Portuguese - Brazil,True,False,True
1005130,Russian,True,False,True
1005130,Simplified Chinese,True,False,True
1005130,Swedish,True,False,True
1005130,Thai,True,False,True
1005130,Traditional Chinese,True,False,True
1005130,Vietnamese,True,False,True
1005300,English,True,True,True
1005400,English,True,True,False
1005460,English,True,False,False
1005460,Simplified Chinese,True,True,False
1005460,Traditional Chinese,True,True,False
1005930,English,True,False,False
1005930,Russian,True,False,False
1005971,English,True,False,False
1005972,English,True,False,False
1007040,English,True,True,True
1007040,Japanese,True,True,True
1007040,Traditional Chinese,True,True,True
1007040,Korean,True,True,True
1007070,English,True,True,True
1007400,English,True,False,True
1007400,Russian,True,False,True
1007400,Simplified Chinese,True,False,True
1008710,English,True,False,True
1008710,Simplified Chinese,True,False,True
1008710,Traditional Chinese,True,False,True
1008710,Japanese,True,False,True
1008710,Russian,True,False,True
1008800,English,True,False,False
10090,English,True,False,False
10090,French,True,False,False
10090,Italian,True,False,False
10090,German,True,False,False
10090,Spanish - Spain,True,False,False
1009290,English,True,False,True
1009290,French,True,False,True
1009290,Italian,True,False,True
1009290,German,True,False,True
1009290,Spanish - Spain,True,False,True
1009290,Japanese,True,True,True
1009290,Korean,True,False,True
1009290,Portuguese - Brazil,True,False,True
1009290,Russian,True,False,True
1009290,Simplified Chinese,True,False,True
1009290,Traditional Chinese,True,False,True
1009450,English,True,False,True
1009450,Japanese,False,True,False
1009460,English,True,False,True
1009460,Japanese,False,True,False
1009560,English,True,False,True
1009560,Polish,True,False,True
1009560,French,True,False,True
1009560,Italian,True,False,True
1009560,German,True,False,True
1009560,Spanish - Spain,True,False,True
1009560,Japanese,True,False,True
1009560,Simplified Chinese,True,False,True
1009560,Russian,True,False,True
1009560,Turkish,True,False,True
1009560,Hungarian,True,False,True
1009560,Korean,True,False,True
1009560,Romanian,True,False,True
1009560,Traditional Chinese,True,False,True
1009560,Danish,True,False,True
1009560,Dutch,True,False,True
1009560,Portuguese - Brazil,True,False,True
1009560,Czech,True,False,True
1009820,English,True,True,True
1009820,French,True,False,True
1009820,Italian,True,False,True
1009820,German,True,False,True
1009820,Spanish - Spain,True,False,True
1009820,Russian,True,False,True
1009820,Simplified Chinese,True,False,True
1009820,Portuguese - Brazil,True,False,True
1009820,Thai,True,False,True
1009820,Traditional Chinese,True,False,True
1009820,Japanese,True,False,True
1009820,Korean,True,False,True
1009820,Polish,True,False,True
1009821,English,True,True,True
1009821,French,True,False,True
1009821,Italian,True,False,True
1009821,German,True,False,True
1009821,Spanish - Spain,True,False,True
1009821,Russian,True,False,True
1009821,Simplified Chinese,True,False,True
1009821,Portuguese - Brazil,True,False,True
1009821,Thai,True,False,True
1009821,Traditional Chinese,True,False,True
1009821,Japanese,True,False,True
1009821,Korean,True,False,True
1009821,Polish,True,False,True
1010139,English,True,True,True
1010139,French,True,True,True
1010139,German,True,True,True
1010139,Spanish - Spain,True,False,True
1010139,Russian,True,False,True
1010139,Simplified Chinese,True,False,True
1010220,English,True,False,True
1010220,French,True,False,True
1010220,Italian,True,False,True
1010220,German,True,False,True
1010220,Spanish - Spain,True,False,True
1010220,Japanese,True,True,True
1010220,Korean,True,False,True
1010220,Portuguese - Brazil,True,False,True
1010220,Russian,True,False,True
1010220,Simplified Chinese,True,False,True
1010220,Traditional Chinese,True,False,True
1010240,English,True,False,True
1010600,English,True,False,True
1010600,Japanese,True,True,True
1010600,Simplified Chinese,True,False,True
1010600,Traditional Chinese,True,False,True
1010750,English,True,True,False
1010820,English,True,True,True
1010821,English,True,True,True
1011190,English,True,True,True
1011190,Simplified Chinese,True,False,True
1011190,Traditional Chinese,True,False,True
1011190,Japanese,True,False,True
1011190,Portuguese - Brazil,True,False,True
1011190,Russian,True,False,True
1011610,English,True,True,True
1011610,German,True,False,True
1011610,Russian,True,False,True
1011610,Spanish - Latin America,True,False,True
1011610,French,True,False,True
1011670,English,True,True,False
1011670,French,True,False,False
1011670,German,True,False,False
1011670,Spanish - Spain,True,False,False
1011670,Simplified Chinese,True,False,False
1011670,Traditional Chinese,True,False,False
1011670,Korean,True,False,False
1011670,Japanese,True,False,False
1011670,Portuguese - Brazil,True,False,False
1011670,Russian,True,False,False
1011890,English,True,False,True
1011890,Japanese,True,True,True
1011890,Traditional Chinese,True,False,True
1011900,English,True,False,True
1011900,Japanese,True,False,True
1011900,Traditional Chinese,True,False,True
1011940,English,True,False,True
1011940,Japanese,False,True,False
1011940,Simplified Chinese,True,False,True
1011990,English,True,False,True
1011990,Japanese,False,True,False
1012030,English,True,False,True
1012030,Simplified Chinese,True,False,True
1012102,English,True,False,False
1012102,French,True,False,False
1012102,Italian,True,False,False
1012102,German,True,False,False
1012102,Russian,True,False,False
1012102,Simplified Chinese,True,False,False
1012560,English,True,True,True
1012610,English,True,False,False
1012610,French,True,False,False
1012610,Spanish - Spain,True,False,False
1012610,German,True,False,False
1012610,Dutch,True,False,False
1012610,Russian,True,False,False
1012790,English,True,True,True
1012840,English,True,True,True
1012840,French,True,False,True
1012840,German,True,False,True
1012840,Spanish - Spain,True,False,True
1012840,Korean,True,False,True
1012840,Norwegian,True,False,True
1012840,Polish,True,False,True
1012840,Russian,True,False,True
1012840,Simplified Chinese,True,False,True
1012840,Italian,True,False,True
1012840,Portuguese - Brazil,True,False,True
1012880,English,True,True,True
1012880,French,True,False,True
1012880,Italian,True,False,True
1012880,German,True,False,True
1012880,Spanish - Spain,True,False,True
1012880,Simplified Chinese,True,False,True
1012880,Japanese,True,False,True
1012880,Korean,True,False,True
1012880,Polish,True,False,True
1012880,Portuguese - Brazil,True,False,True
1012880,Russian,True,False,True
1012880,Turkish,True,False,True
10130,English,True,False,False
1013300,English,True,False,True
1013300,French,True,False,True
1013300,Italian,True,False,True
1013300,German,True,False,True
1013300,Spanish - Spain,True,False,True
1013300,Japanese,True,False,True
1013300,Simplified Chinese,True,False,True
1013300,Korean,True,False,True
1013300,Polish,True,False,True
1013300,Portuguese - Brazil,True,False,True
1013300,Traditional Chinese,True,False,True
1013300,Russian,True,False,True
1013750,English,True,False,True
1013750,Japanese,True,False,True
1013750,Korean,True,False,True
1013750,Simplified Chinese,True,False,True
1013870,English,True,False,True
1013870,Japanese,False,True,False
1013870,Simplified Chinese,True,False,True
1013910,English,True,True,True
1013910,French,True,False,True
1013910,Italian,True,False,True
1013910,German,True,False,True
1013910,Japanese,True,False,True
1013910,Korean,True,False,True
1013910,Portuguese - Brazil,True,False,True
1013910,Simplified Chinese,True,False,True
1013910,Spanish - Latin America,True,False,True
1014810,English,True,True,False
1014810,French,True,True,False
1014810,Italian,True,True,False
1014810,German,True,True,False
1014810,Spanish - Spain,True,True,False
1014810,Bulgarian,True,True,False
1014810,Russian,True,True,False
10150,English,True,False,False
10150,French,True,False,False
10150,Spanish - Spain,True,False,False
10150,Italian,True,False,False
1015030,English,True,False,True
1015030,Simplified Chinese,True,False,True
1015030,Traditional Chinese,True,False,True
1015050,English,True,False,True
1015050,Simplified Chinese,True,False,True
1015050,Traditional Chinese,True,False,True
1015160,English,True,False,False
1015160,French,True,False,False
1015160,Italian,True,False,False
1015160,German,True,False,False
1015160,Spanish - Spain,True,False,False
1015160,Bulgarian,True,False,False
1015160,Czech,True,False,False
1015160,Danish,True,False,False
1015160,Dutch,True,False,False
1015160,Finnish,True,False,False
1015160,Greek,True,False,False
1015160,Hungarian,True,False,False
1015160,Japanese,True,False,False
1015160,Korean,True,False,False
1015160,Norwegian,True,False,False
1015160,Polish,True,False,False
1015160,Portuguese,True,False,False
1015160,Portuguese - Brazil,True,False,False
1015160,Romanian,True,False,False
1015160,Russian,True,False,False
1015160,Simplified Chinese,True,False,False
1015160,Swedish,True,False,False
1015160,Turkish,True,False,False
1015160,Ukrainian,True,False,False
1015480,English,True,True,True
1015500,English,True,True,True
1015500,French,True,False,True
1015500,Italian,True,False,True
1015500,German,True,False,True
1015500,Spanish - Spain,True,False,True
1015500,Arabic,True,False,True
1015610,English,True,True,False
1015610,Simplified Chinese,True,True,False
1015770,English,True,False,True
1015770,Simplified Chinese,True,False,True
1015790,English,True,False,True
1015790,Simplified Chinese,True,False,True
1015790,Japanese,True,False,True
1015800,English,True,False,True
1015800,Simplified Chinese,True,False,True
1015880,English,True,False,False
1015880,French,True,False,False
1015880,Italian,True,False,False
1015880,German,True,False,False
1015880,Spanish - Spain,True,False,False
1015880,Czech,True,False,False
1015880,Dutch,True,False,False
1015880,Hungarian,True,False,False
1015880,Japanese,True,False,False
1015880,Korean,True,False,False
1015880,Polish,True,False,False
1015880,Portuguese,True,False,False
1015880,Portuguese - Brazil,True,False,False
1015880,Romanian,True,False,False
1015880,Russian,True,False,False
1015880,Simplified Chinese,True,False,False
1015880,Traditional Chinese,True,False,False
1015880,Turkish,True,False,False
1015890,English,True,False,True
1015890,Japanese,True,False,True
1015890,Simplified Chinese,True,False,True
1015890,Traditional Chinese,True,False,True
1015940,English,True,False,True
1015940,French,True,False,True
1015940,German,True,False,True
1015940,Spanish - Spain,True,False,True
1015940,Danish,True,False,True
1015940,Portuguese - Brazil,True,False,True
1016080,English,True,False,False
1016080,French,True,False,False
1016080,German,True,False,False
1016080,Russian,True,False,False
1016080,Simplified Chinese,True,False,False
1016080,Spanish - Latin America,True,False,False
1016120,English,True,True,True
1016120,French,True,False,False
1016120,Italian,True,False,False
1016120,German,True,False,False
1016120,Spanish - Spain,True,False,False
1016120,Japanese,True,False,False
1016120,Korean,True,False,False
1016120,Simplified Chinese,True,False,False
1016120,Traditional Chinese,True,False,False
1016600,English,True,False,True
1016600,Simplified Chinese,True,False,True
1016600,Japanese,True,False,True
1016600,Traditional Chinese,True,False,True
1016600,Russian,True,False,True
1016600,Korean,True,False,True
1016770,English,True,False,False
1016790,English,True,True,True
1016790,French,True,False,True
1016790,Italian,True,False,True
1016790,German,True,False,True
1016790,Spanish - Spain,True,False,True
1016790,Japanese,True,False,True
1016790,Korean,True,False,True
1016790,Polish,True,False,True
1016790,Portuguese - Brazil,True,False,True
1016790,Russian,True,False,True
1016790,Simplified Chinese,True,False,True
1016790,Spanish - Latin America,True,False,True
1016790,Traditional Chinese,True,False,True
1016800,English,True,True,True
1016800,Russian,True,True,True
1016800,French,True,False,True
1016800,German,True,False,True
1016800,Polish,True,False,True
1016800,Spanish - Spain,True,False,True
1016800,Italian,True,False,True
1016800,Simplified Chinese,True,False,True
1016800,Japanese,True,False,True
1016800,Portuguese - Brazil,True,False,True
1016800,Hungarian,True,False,True
1016800,Ukrainian,True,False,True
1016800,Czech,True,False,True
1016800,Turkish,True,False,True
1016870,English,True,True,True
1016870,French,True,True,True
1016870,German,True,True,True
1016870,Japanese,True,True,True
1016920,English,True,False,False
1016920,French,True,False,False
1016920,German,True,False,False
1016920,Simplified Chinese,True,False,False
1016920,Korean,True,False,False
1016920,Portuguese - Brazil,True,False,False
1016920,Russian,True,False,False
1016920,Traditional Chinese,True,False,False
1016920,Italian,True,False,False
1016920,Spanish - Spain,True,False,False
1016920,Japanese,True,False,False
1016920,Polish,True,False,False
1016920,Turkish,True,False,False
1016920,Spanish - Latin America,True,False,False
1016920,Czech,True,False,False
1016960,English,True,True,True
1016960,French,True,False,True
1016960,Japanese,True,True,True
1016960,Traditional Chinese,True,False,True
1017030,English,True,True,True
1017030,French,True,False,True
1017030,German,True,False,True
1017030,Spanish - Spain,True,False,True
1017030,Polish,True,False,True
1017030,Portuguese,True,False,True
1017030,Russian,True,False,True
1017030,Simplified Chinese,True,False,True
1017030,Traditional Chinese,True,False,True
1017030,Italian,True,False,True
1017030,Japanese,True,False,True
1017030,Korean,True,False,True
1017180,English,True,False,False
1017220,English,True,False,False
1017220,French,True,False,False
1017220,Italian,True,False,False
1017220,German,True,False,False
1017220,Spanish - Spain,True,False,False
1017220,Russian,True,False,False
1017220,Czech,True,False,False
1017220,Dutch,True,False,False
1017220,Polish,True,False,False
1017220,Portuguese,True,False,False
1017220,Simplified Chinese,True,False,False
1017510,English,True,False,True
1017510,French,True,False,True
1017510,Italian,True,False,True
1017510,German,True,False,True
1017510,Spanish - Spain,True,False,True
1017510,Japanese,True,False,True
1017510,Simplified Chinese,True,False,True
1017510,Korean,True,False,True
1017510,Polish,True,False,True
1017510,Portuguese - Brazil,True,False,True
1017510,Traditional Chinese,True,False,True
1017510,Russian,True,False,True
1017900,English,True,True,True
1017900,French,True,True,True
1017900,Italian,True,True,True
1017900,German,True,True,True
1017900,Spanish - Spain,True,True,True
1017900,Japanese,True,True,True
1017900,Korean,True,True,True
1017900,Portuguese - Brazil,True,False,True
1017900,Russian,True,False,True
1017900,Simplified Chinese,True,True,True
1017900,Spanish - Latin America,True,True,True
1017900,Traditional Chinese,True,False,True
1017900,Vietnamese,True,False,True
10180,English,True,False,False
10180,French,True,False,False
10180,German,True,False,False
10180,Italian,True,False,False
10180,Spanish - Spain,True,False,False
1018010,English,True,False,False
1018010,Japanese,True,False,False
1018020,English,True,False,False
1018020,Japanese,True,False,False
1018800,English,True,False,True
1018800,Japanese,True,False,True
1018800,Simplified Chinese,True,False,True
1018800,Traditional Chinese,True,False,True
1018830,English,True,True,False
1018830,Italian,True,False,False
1018830,German,True,False,False
1018830,Dutch,True,False,False
1018830,Spanish - Latin America,True,False,False
1018830,Swedish,True,False,False
1018830,Romanian,True,False,False
1018830,French,True,False,False
1018830,Russian,True,False,False
1018830,Simplified Chinese,True,False,False
1018830,Traditional Chinese,True,False,False
1018830,Finnish,True,False,False
1018830,Czech,True,False,False
1018830,Portuguese - Brazil,True,False,False
1018830,Japanese,True,False,False
1018830,Turkish,True,False,False
1018830,Korean,True,False,False
1018850,English,True,True,True
1019310,English,True,False,True
1019310,French,True,False,True
1019310,Italian,True,False,True
1019310,German,True,False,True
1019310,Spanish - Spain,True,False,True
1019310,Japanese,True,False,True
1019310,Portuguese - Brazil,True,False,True
1019310,Russian,True,False,True
1019310,Simplified Chinese,True,False,True
1019450,English,True,False,False
1019450,French,True,False,False
1019450,German,True,False,False
1019450,Spanish - Spain,True,False,False
1019450,Portuguese - Brazil,True,False,False
1019450,Russian,True,False,False
1019450,Simplified Chinese,True,False,False
1019550,English,True,True,True
1019550,French,True,False,True
1019550,German,True,False,True
1019550,Spanish - Spain,True,False,True
1019550,Japanese,True,False,True
1019550,Korean,True,False,True
1019550,Polish,True,False,True
1019550,Russian,True,False,True
1019550,Turkish,True,False,True
1019550,Hungarian,True,False,True
1019550,Italian,True,False,True
1019550,Simplified Chinese,True,False,True
1019550,Portuguese,True,False,True
1019920,English,True,False,True
1019920,Traditional Chinese,True,False,True
1019920,Japanese,True,True,True
1019930,English,True,True,True
1019930,Simplified Chinese,True,False,True
1019930,Traditional Chinese,True,False,True
1019930,French,True,False,True
1019930,German,True,False,True
1019930,Spanish - Spain,True,False,True
1019930,Polish,True,False,True
1019930,Portuguese,True,False,True
1019930,Russian,True,False,True
1019930,Italian,True,False,False
1019930,Japanese,True,False,True
1019930,Korean,True,False,True
1019931,English,True,True,True
1019931,Simplified Chinese,True,False,True
1019931,Traditional Chinese,True,False,True
1019931,French,True,False,True
1019931,Italian,True,False,True
1019931,German,True,False,True
1019931,Spanish - Spain,True,False,True
1019931,Japanese,True,False,True
1019931,Korean,True,False,True
1019931,Polish,True,False,True
1019931,Portuguese,True,False,True
1019931,Russian,True,False,True
1020030,English,True,True,True
1020030,Japanese,True,True,True
1020100,English,True,True,False
1020100,French,True,False,False
1020270,English,True,True,True
1020270,French,True,False,True
1020270,Italian,True,False,True
1020270,German,True,False,True
1020270,Japanese,True,False,True
1020270,Korean,True,False,True
1020270,Polish,True,False,True
1020270,Russian,True,False,True
1020270,Simplified Chinese,True,False,True
1020470,English,True,False,True
1020470,French,True,False,True
1020470,German,True,False,True
1020730,English,True,False,False
1020730,Russian,True,False,False
1020730,Simplified Chinese,True,False,False
1020730,Traditional Chinese,True,False,False
1021110,English,True,False,True
1021110,French,True,False,True
1021110,Italian,True,False,True
1021110,German,True,False,True
1021110,Spanish - Spain,True,False,True
1021110,Traditional Chinese,True,False,True
1021110,Simplified Chinese,True,False,True
1021110,Japanese,True,False,True
1021110,Polish,True,False,True
1021110,Russian,True,False,True
1021110,Czech,True,False,True
1021110,Korean,True,False,True
1021110,Romanian,True,False,True
1021110,Turkish,True,False,True
1021110,Hungarian,True,False,True
1021110,Portuguese - Brazil,True,False,True
1021110,Ukrainian,True,False,True
1021110,Greek,True,False,True
1021110,Dutch,True,False,True
1021110,Norwegian,True,False,True
1021770,English,True,False,True
1021770,Simplified Chinese,True,False,True
1021770,Japanese,True,False,True
1021770,Traditional Chinese,True,False,True
1021770,Russian,True,False,True
1021770,Spanish - Spain,True,False,True
1021770,Spanish - Latin America,True,False,True
1021790,English,True,True,True
1021790,French,True,False,True
1021790,Italian,True,False,True
1021790,German,True,False,True
1021790,Spanish - Spain,True,False,True
1021790,Czech,True,False,True
1021790,Polish,True,False,True
1021790,Portuguese - Brazil,True,False,True
1021790,Russian,True,False,True
1021790,Japanese,True,False,True
1021790,Korean,True,False,True
1021790,Simplified Chinese,True,False,True
1021790,Traditional Chinese,True,False,True
1021790,Turkish,True,False,True
10220,English,True,False,False
10220,Russian,True,False,False
10220,German,True,False,False
1022310,English,True,False,False
1022310,French,True,False,False
1022310,Italian,True,False,False
1022310,German,True,False,False
1022310,Spanish - Spain,True,False,False
1022310,Russian,True,False,False
1022830,English,True,True,True
1022830,French,True,False,True
1022830,German,True,False,True
1022830,Spanish - Spain,True,False,True
1022830,Russian,True,False,True
1022830,Simplified Chinese,True,False,True
1022850,English,True,True,True
1022850,French,True,False,True
1022850,German,True,False,True
1022850,Spanish - Spain,True,False,True
1022850,Polish,True,False,True
1022850,Portuguese,True,False,True
1022850,Russian,True,False,True
1022850,Simplified Chinese,True,False,True
1022850,Traditional Chinese,True,False,True
1022850,Italian,True,False,True
1022850,Japanese,True,False,True
1022850,Korean,True,False,True
1023550,English,True,True,False
1023550,French,True,True,False
1023550,Italian,True,True,False
1023550,Spanish - Spain,True,True,False
1023550,Japanese,True,True,False
1023550,Russian,True,True,False
1023550,Simplified Chinese,True,True,False
1023550,Spanish - Latin America,True,True,False
1023550,Portuguese,True,True,False
1023550,Portuguese - Brazil,True,True,False
1023550,German,True,True,False
1023690,English,True,False,True
1023690,Japanese,True,True,True
1023690,Simplified Chinese,True,False,True
1023690,Traditional Chinese,True,False,True
1024010,English,True,True,True
1024010,French,True,False,True
1024010,Italian,True,False,True
1024010,German,True,False,True
1024010,Spanish - Spain,True,False,True
1024010,Simplified Chinese,True,False,True
1024010,Japanese,True,False,True
1024010,Korean,True,False,True
1024010,Polish,True,False,True
1024010,Portuguese,True,False,True
1024010,Russian,True,False,True
1024010,Turkish,True,False,True
1024380,English,True,True,True
1024380,French,True,False,True
1024380,German,True,False,True
1024380,Spanish - Spain,True,False,True
1024380,Japanese,True,False,True
1024380,Russian,True,False,True
1024380,Simplified Chinese,True,False,True
1024380,Portuguese - Brazil,True,False,True
1024460,English,True,False,False
1024460,French,True,False,False
1024460,German,True,False,False
1024460,Spanish - Spain,True,False,False
1024460,Simplified Chinese,True,False,False
1024460,Portuguese,True,False,False
1024460,Russian,True,False,False
1024460,Japanese,True,False,False
1024480,English,True,True,True
1024480,French,True,False,True
1024480,Italian,True,False,True
1024480,German,True,True,True
1024480,Spanish - Spain,True,False,True
1024480,Russian,True,False,True
1024480,Simplified Chinese,True,False,True
1024480,Korean,True,False,True
1024480,Traditional Chinese,True,False,True
1024650,English,True,True,True
1024650,French,True,True,True
1024650,Italian,True,False,True
1024650,German,True,True,True
1024650,Spanish - Spain,True,True,True
1024650,Russian,True,True,True
1024650,Portuguese - Brazil,True,False,True
1024650,Simplified Chinese,True,False,True
1024650,Japanese,True,True,True
1024701,English,True,True,True
1024702,English,True,True,True
1024702,Simplified Chinese,True,False,True
1024702,Russian,True,False,True
1024703,English,True,True,True
1024704,English,True,True,True
1024770,English,True,True,True
1024770,French,True,False,True
1024770,Italian,True,False,True
1024770,German,True,False,True
1024770,Spanish - Spain,True,False,True
1024770,Japanese,True,False,True
1024770,Portuguese - Brazil,True,False,True
1024770,Russian,True,False,True
1024770,Simplified Chinese,True,False,True
1025140,English,True,False,True
1025140,Japanese,True,True,True
1025140,Simplified Chinese,True,False,True
1025140,Traditional Chinese,True,False,True
1025250,English,True,False,True
1025250,Japanese,True,True,True
1025250,Korean,True,False,True
1025250,Russian,True,False,True
1025250,Simplified Chinese,True,False,True
1025410,English,True,True,True
1025410,French,True,False,True
1025410,Italian,True,False,True
1025410,German,True,False,True
1025410,Polish,True,False,True
1025410,Simplified Chinese,True,False,True
1025410,Japanese,True,False,True
1025410,Portuguese - Brazil,True,False,True
1025410,Russian,True,False,True
1025410,Spanish - Latin America,True,False,True
1025600,English,True,True,True
102600,English,True,True,False
102600,German,True,True,False
102600,French,True,True,False
102600,Italian,True,True,False
102600,Spanish - Spain,True,True,False
102600,Russian,True,True,False
102600,Japanese,True,True,False
102600,Polish,True,True,False
102600,Portuguese - Brazil,True,True,False
1026400,English,True,False,True
1026400,Portuguese - Brazil,True,False,True
1026420,English,True,False,True
1026420,French,True,False,True
1026420,German,True,False,True
1026420,Polish,True,False,True
1026420,Russian,True,False,True
1026680,English,True,False,True
1026680,French,True,False,True
1026680,Italian,True,False,True
1026680,German,True,False,True
1026680,Spanish - Spain,True,False,True
1026680,Japanese,True,False,True
1026740,English,True,False,True
1026740,German,True,False,True
1026740,French,True,False,True
1026740,Polish,True,False,True
